id,code,name,division
l10n_mx_wbl_dangerous_material_2012,2012,FOSFURO DE POTASIO,4.3
l10n_mx_wbl_dangerous_material_2013,2013,FOSFURO DE ESTRONCIO,4.3
l10n_mx_wbl_dangerous_material_2014,2014,PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA con no menos de 20% y un máximo de 60% de peróxido de hidrógeno (estabilizada según sea necesario),5.1
l10n_mx_wbl_dangerous_material_2015,2015,"PEROXIDO DE HIDROGENO ESTABILIZADO, o PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA ESTABILIZADA con más de 60% de peróxido de hidrógeno",5.1
l10n_mx_wbl_dangerous_material_2016,2016,"MUNICIONES TOXICAS NO EXPLOSIVAS, sin carga detonante ni carga expulsora, sin cebo",6.1
l10n_mx_wbl_dangerous_material_2017,2017,"MUNICIONES LACRIMOGENAS NO EXPLOSIVAS, sin carga detonante ni carga expulsora, sin cebo",6.1
l10n_mx_wbl_dangerous_material_2018,2018,CLOROANILINAS SOLIDAS,6.1
l10n_mx_wbl_dangerous_material_2019,2019,CLOROANILINAS LIQUIDAS,6.1
l10n_mx_wbl_dangerous_material_2020,2020,CLOROFENOLES SOLIDOS,6.1
l10n_mx_wbl_dangerous_material_2021,2021,CLOROFENOLES LIQUIDOS,6.1
l10n_mx_wbl_dangerous_material_2022,2022,ACIDO CRESILICO,6.1
l10n_mx_wbl_dangerous_material_2023,2023,EPICLORHIDRINA,6.1
l10n_mx_wbl_dangerous_material_2024,2024,"MERCURIO, COMPUESTO LIQUIDO N.E.P",6.1
l10n_mx_wbl_dangerous_material_2025,2025,"MERCURIO, COMPUESTO SOLIDO N.E.P.",6.1
l10n_mx_wbl_dangerous_material_2026,2026,"FENILMERCURICO, COMPUESTO, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_2027,2027,ARSENITO DE SODIO SOLIDO,6.1
l10n_mx_wbl_dangerous_material_2028,2028,"BOMBAS FUMÍGENAS NO EXPLOSIVAS que contienen un líquido corrosivo, sin dispositivo de cebado",8
l10n_mx_wbl_dangerous_material_2029,2029,HIDRAZINA ANHIDRA,8
l10n_mx_wbl_dangerous_material_2030,2030,"HIDRAZINA EN SOLUCION ACUOSA con más de 37%, en masa, de hidracina",8
l10n_mx_wbl_dangerous_material_2031,2031,"ACIDO NITRICO, excepto el ácido nítrico fumante rojo, con más de 70% ácido nítrico",8
l10n_mx_wbl_dangerous_material_2031,2031,"ACIDO NITRICO, excepto el ácido nítrico fumante rojo, con no más de 70% ácido nítrico",8
l10n_mx_wbl_dangerous_material_2032,2032,ACIDO NITRICO FUMANTE ROJO,8
l10n_mx_wbl_dangerous_material_2033,2033,MONOXIDO DE POTASICO,8
l10n_mx_wbl_dangerous_material_2034,2034,"MEZCLA DE HIDROGENO Y METANO, COMPRIMIDAS",2.1
l10n_mx_wbl_dangerous_material_2035,2035,"1,1,1‑TRIFLUOROETANO (GAS REFRIGERANTE R 143 a)",2.1
l10n_mx_wbl_dangerous_material_2036,2036,XENON,2.2
l10n_mx_wbl_dangerous_material_2037,2037,"RECIPIENTES PEQUEÑOS QUE CONTIENEN GAS, (CARTUCHOS DE GAS) sin dispositivo de descarga, irrellenables",2
l10n_mx_wbl_dangerous_material_2038,2038,DINITROTOLUENOS LIQUIDOS,6.1
l10n_mx_wbl_dangerous_material_2044,2044,"2,2-DIMETILPROPANO diferente del pentano y del isopentano",2.1
l10n_mx_wbl_dangerous_material_2045,2045,ISOBUTIRALDEHIDO (ALDEHIDO ISOBUTILICO),3
l10n_mx_wbl_dangerous_material_2046,2046,CIMENOS,3
l10n_mx_wbl_dangerous_material_2048,2048,DICICLOPENTADIENO,3
l10n_mx_wbl_dangerous_material_2049,2049,DIETILBENCENO,3
l10n_mx_wbl_dangerous_material_2050,2050,"DIISOBUTILENO, COMPUESTOS ISOMERICOS DEL",3
l10n_mx_wbl_dangerous_material_2051,2051,2‑DIMETILAMINOETANOL,8
l10n_mx_wbl_dangerous_material_2052,2052,DIPENTENO,3
l10n_mx_wbl_dangerous_material_2053,2053,METILISOBUTILCARBINOL,3
l10n_mx_wbl_dangerous_material_2054,2054,MORFOLINA,8
l10n_mx_wbl_dangerous_material_2055,2055,ESTIRENO MONOMERO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_2056,2056,TETRAHIDROFURANO,3
l10n_mx_wbl_dangerous_material_2057,2057,TRIPROPILENO,3
l10n_mx_wbl_dangerous_material_2058,2058,VALERILALDEHIDO,3
l10n_mx_wbl_dangerous_material_2059,2059,"NITROCELULOSA EN SOLUCION INFLAMABLE con no más de 12,6%, en masa, de nitrógeno y no más de 55% de nitrocelulosa",3
l10n_mx_wbl_dangerous_material_2067,2067,ABONOS A BASE DE NITRATO DE AMONICO,5.1
l10n_mx_wbl_dangerous_material_2071,2071,ABONOS A BASE DE NITRATO DE AMONICO,9
l10n_mx_wbl_dangerous_material_2073,2073,"AMONIACO EN SOLUCION acuosa de densidad relativa inferior a 0,880 a 15°C, con más de 35% pero no más de 50% de amoníaco",2.2
l10n_mx_wbl_dangerous_material_2074,2074,ACRILAMIDA SOLIDA,6.1
l10n_mx_wbl_dangerous_material_2075,2075,CLORAL ANHIDRO ESTABILIZADO,6.1
l10n_mx_wbl_dangerous_material_2076,2076,CRESOLES LIQUIDOS,6.1
l10n_mx_wbl_dangerous_material_2077,2077,alfa-NAFTILAMINA,6.1
l10n_mx_wbl_dangerous_material_2078,2078,"DIISOCIANATO DE TOLUENO, véase",6.1
l10n_mx_wbl_dangerous_material_2079,2079,DIETILENTRIAMINA,8
l10n_mx_wbl_dangerous_material_2186,2186,CLORURO DE HIDROGENO LIQUIDO REFRIGERADO,2.3
l10n_mx_wbl_dangerous_material_2187,2187,DIOXIDO DE CARBONO LIQUIDO REFRIGERADO,2.2
l10n_mx_wbl_dangerous_material_2188,2188,ARSINA,2.3
l10n_mx_wbl_dangerous_material_2189,2189,DICLOROSILANO,2.3
l10n_mx_wbl_dangerous_material_2190,2190,"DIFLUORURO DE OXÍGENO, COMPRIMIDO",2.3
l10n_mx_wbl_dangerous_material_2191,2191,FLUORURO DE SULFURILO,2.3
l10n_mx_wbl_dangerous_material_2192,2192,GERMANIO,2.3
l10n_mx_wbl_dangerous_material_2193,2193,HEXAFLUORETANO (GAS REFRIGERANTE R 116),2.2
l10n_mx_wbl_dangerous_material_2194,2194,HEXAFLUORURO DE SELENIO,2.3
l10n_mx_wbl_dangerous_material_2195,2195,HEXAFLUORURO DE TELURIO,2.3
l10n_mx_wbl_dangerous_material_2196,2196,HEXAFLUORURO DE TUNGSTENO,2.3
l10n_mx_wbl_dangerous_material_2197,2197,YODURO DE HIDROGENO ANHIDRO,2.3
l10n_mx_wbl_dangerous_material_2198,2198,PENTAFLUORURO DE FOSFORO,2.3
l10n_mx_wbl_dangerous_material_2199,2199,FOSFAMINA (FOSFINA),2.3
l10n_mx_wbl_dangerous_material_2200,2200,PROPADIENO ESTABILIZADO,2.1
l10n_mx_wbl_dangerous_material_2201,2201,OXIDO NITROSO LIQUIDO REFRIGERADO,2.2
l10n_mx_wbl_dangerous_material_2202,2202,SELENIURO DE HIDROGENO ANHIDRO,2.3
l10n_mx_wbl_dangerous_material_2203,2203,SILANO,2.1
l10n_mx_wbl_dangerous_material_2204,2204,SULFURO DE CARBONILO,2.3
l10n_mx_wbl_dangerous_material_2205,2205,ADIPONITRILO,6.1
l10n_mx_wbl_dangerous_material_2206,2206,"ISOCIANATOS TOXICOS, N.E.P. o ISOCIANATOS EN SOLUCION, TOXICOS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_2208,2208,HIPOCLORITO DE CALCICO EN MEZCLA SECA con más de 10% pero no más de 39% de cloro activo,5.1
l10n_mx_wbl_dangerous_material_2209,2209,FORMALDEHIDO EN SOLUCION con un mínimo del 25% de formaldehído,8
l10n_mx_wbl_dangerous_material_2210,2210,"MANEB o PREPARADOS DE MANEB, con un mínimo de 60% de maneb",4.2
l10n_mx_wbl_dangerous_material_2211,2211,POLIMERO EN BOLITAS DILATABLES que desprenden vapores inflamables,9
l10n_mx_wbl_dangerous_material_2212,2212,"ASBESTO AZUL (crocidolita) o ASBESTO MARRÓN
 (amosita, misorita)",9
l10n_mx_wbl_dangerous_material_2213,2213,PARAFORMALDEHIDO,4.1
l10n_mx_wbl_dangerous_material_2214,2214,"ANHIDRIDO FTALICO con más de 0,05% de anhídrido maleico",8
l10n_mx_wbl_dangerous_material_2215,2215,ANHIDRIDO MALEICO,8
l10n_mx_wbl_dangerous_material_2216,2216,HARINA DE PESCADO (DESECHOS DE PESCADO) ESTABILIZADA,9
l10n_mx_wbl_dangerous_material_2217,2217,"TORTA OLEAGINOSA con el 1,5% de aceite y el 11% de humedad como máximo",4.2
l10n_mx_wbl_dangerous_material_2218,2218,ACIDO ACRILICO ESTABILIZADO,8
l10n_mx_wbl_dangerous_material_2219,2219,ETER ALILGLICIDILICO (ALIL GLICIDIL ETER),3
l10n_mx_wbl_dangerous_material_2222,2222,ANISOL,3
l10n_mx_wbl_dangerous_material_2224,2224,BENZONITRILO,6.1
l10n_mx_wbl_dangerous_material_2225,2225,CLORURO DE BENCENOSULFONILO,8
l10n_mx_wbl_dangerous_material_2226,2226,BENZOTRICLORURO,8
l10n_mx_wbl_dangerous_material_2227,2227,METACRILATO DE n-BUTILO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_2232,2232,2‑CLOROETANAL,6.1
l10n_mx_wbl_dangerous_material_2233,2233,CLOROANISIDINAS,6.1
l10n_mx_wbl_dangerous_material_2234,2234,CLOROBENZOTRIFLUORUROS,3
l10n_mx_wbl_dangerous_material_2235,2235,"CLORUROS DE CLOROBENCILO, LIQUIDOS",6.1
l10n_mx_wbl_dangerous_material_2236,2236,"ISOCIANATO DE 3-CLORO-4-METILFENILO,LIQUIDO",6.1
l10n_mx_wbl_dangerous_material_2237,2237,CLORONITROANILINAS,6.1
l10n_mx_wbl_dangerous_material_2238,2238,CLOROTOLUENOS,3
l10n_mx_wbl_dangerous_material_2239,2239,CLOROTOLUIDINAS SOLIDAS,6.1
l10n_mx_wbl_dangerous_material_2240,2240,ACIDO CROMOSULFURICO,8
l10n_mx_wbl_dangerous_material_2241,2241,CICLOHEPTANO,3
l10n_mx_wbl_dangerous_material_2242,2242,CICLOHEPTENO,3
l10n_mx_wbl_dangerous_material_2243,2243,ACETATO DE CICLOHEXILO,3
l10n_mx_wbl_dangerous_material_2244,2244,CICLOPENTANOL,3
l10n_mx_wbl_dangerous_material_2245,2245,CICLOPENTANONA,3
l10n_mx_wbl_dangerous_material_2246,2246,CICLOPENTENO,3
l10n_mx_wbl_dangerous_material_2247,2247,n-DECANO,3
l10n_mx_wbl_dangerous_material_2248,2248,DI-n-BUTILAMINA,8
l10n_mx_wbl_dangerous_material_2249,2249,ETER DICLORODIMETILICO SIMETRICO,6.1
l10n_mx_wbl_dangerous_material_2250,2250,ISOCIANATOS DE DICLOROFENILO,6.1
l10n_mx_wbl_dangerous_material_2251,2251,"BICICLO [2.2.1] HEPTA‑2,5‑DIENO ESTABILIZADO (2,5-NORBORNADIENO ESTABILIZADO)",3
l10n_mx_wbl_dangerous_material_2252,2252,"1,2-DIMETOXIETANO",3
l10n_mx_wbl_dangerous_material_2253,2253,"N,N-DIMETILANILINA",6.1
l10n_mx_wbl_dangerous_material_2254,2254,FOSFOROS RESISTENTES AL VIENTO,4.1
l10n_mx_wbl_dangerous_material_2256,2256,CICLOHEXENO,3
l10n_mx_wbl_dangerous_material_2257,2257,POTASIO,4.3
l10n_mx_wbl_dangerous_material_2258,2258,"1,2-PROPILENDIAMINA",8
l10n_mx_wbl_dangerous_material_2259,2259,TRIETILENTETRAMINA,8
l10n_mx_wbl_dangerous_material_2260,2260,TRIPROPILAMINA,3
l10n_mx_wbl_dangerous_material_2261,2261,XILENOLES SOLIDOS,6.1
l10n_mx_wbl_dangerous_material_2262,2262,CLORURO DE DIMETILCARBAMOILO,8
l10n_mx_wbl_dangerous_material_2263,2263,DIMETILCICLOHEXANOS,3
l10n_mx_wbl_dangerous_material_2264,2264,"N,N DIMETIL-CICLOHEXILAMINA",8
l10n_mx_wbl_dangerous_material_2265,2265,"N,N-DIMETILFORMAMIDA",3
l10n_mx_wbl_dangerous_material_2266,2266,DIMETIL-N-PROPILAMINA,3
l10n_mx_wbl_dangerous_material_2267,2267,CLORURO DE DIMETILTIOFOSFORILO,6.1
l10n_mx_wbl_dangerous_material_2269,2269,"3,3' IMINODIPROPILAMINA",8
l10n_mx_wbl_dangerous_material_2270,2270,ETILAMINA EN SOLUCION ACUOSA con no menos de 50% pero no más de 70% de etilamina,3
l10n_mx_wbl_dangerous_material_2271,2271,ETILAMILCETONA,3
l10n_mx_wbl_dangerous_material_2272,2272,N-ETILANILINA,6.1
l10n_mx_wbl_dangerous_material_2273,2273,2-ETILANILINA,6.1
l10n_mx_wbl_dangerous_material_2274,2274,N-ETIL-N-BENCILANILINA,6.1
l10n_mx_wbl_dangerous_material_2275,2275,2-ETILBUTANOL,3
l10n_mx_wbl_dangerous_material_2276,2276,2-ETILHEXILAMINA,3
l10n_mx_wbl_dangerous_material_2277,2277,METACRILATO DE ETILO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_2278,2278,n-HEPTENO,3
l10n_mx_wbl_dangerous_material_2279,2279,HEXACLOROBUTADIENO,6.1
l10n_mx_wbl_dangerous_material_2280,2280,HEXAMETILENDIAMINA SOLIDA,8
l10n_mx_wbl_dangerous_material_2281,2281,DIISOCIANATO DE HEXAMETILENO,6.1
l10n_mx_wbl_dangerous_material_2282,2282,HEXANOLES,3
l10n_mx_wbl_dangerous_material_2283,2283,METACRILATO DE ISOBUTILO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_2284,2284,ISOBUTIRONITRILO,3
l10n_mx_wbl_dangerous_material_2285,2285,ISOCIANATOBENZOTRIFLUORUROS,6.1
l10n_mx_wbl_dangerous_material_2286,2286,PENTAMETILHEPTANO,3
l10n_mx_wbl_dangerous_material_2287,2287,ISOHEPTENOS,3
l10n_mx_wbl_dangerous_material_2288,2288,ISOHEXENOS,3
l10n_mx_wbl_dangerous_material_2289,2289,ISOFORONDIAMINA,8
l10n_mx_wbl_dangerous_material_2290,2290,DIISOCIANATO DE ISOFORONA,6.1
l10n_mx_wbl_dangerous_material_2291,2291,"COMPUESTO DE PLOMO SOLUBLE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_2293,2293,4-METOXI-4-METIL-2-PENTANONA,3
l10n_mx_wbl_dangerous_material_2294,2294,N-METILANILINA,6.1
l10n_mx_wbl_dangerous_material_2295,2295,CLOROACETATO DE METILO,6.1
l10n_mx_wbl_dangerous_material_2296,2296,METILCICLOHEXANO,3
l10n_mx_wbl_dangerous_material_2297,2297,METILCICLOHEXANONA,3
l10n_mx_wbl_dangerous_material_2298,2298,METILCICLOPENTANO,3
l10n_mx_wbl_dangerous_material_2299,2299,DICLOROACETATO DE METILO,6.1
l10n_mx_wbl_dangerous_material_2300,2300,2-METIL-5-ETILPIRIDINA,6.1
l10n_mx_wbl_dangerous_material_2301,2301,2-METILFURANO,3
l10n_mx_wbl_dangerous_material_2302,2302,5-METIL-2-HEXANONA,3
l10n_mx_wbl_dangerous_material_2303,2303,ISOPROPENILBENCENO,3
l10n_mx_wbl_dangerous_material_2304,2304,NAFTALENO FUNDIDO,4.1
l10n_mx_wbl_dangerous_material_2305,2305,ACIDO NITROBENCENOSULFONICO,8
l10n_mx_wbl_dangerous_material_2306,2306,NITROBENZOTRIFLUORUROS LIQUIDOS,6.1
l10n_mx_wbl_dangerous_material_2307,2307,3-NITRO-4-CLOROBENZOTRIFLUORURO,6.1
l10n_mx_wbl_dangerous_material_2308,2308,ACIDO NITROSILSULFURICO LIQUIDO,8
l10n_mx_wbl_dangerous_material_2309,2309,OCTADIENO,3
l10n_mx_wbl_dangerous_material_2310,2310,"PENTANO‑2,4‑DIENO",3
l10n_mx_wbl_dangerous_material_2311,2311,FENETIDINAS,6.1
l10n_mx_wbl_dangerous_material_2312,2312,FENOL FUNDIDO,6.1
l10n_mx_wbl_dangerous_material_2313,2313,PICOLINAS,3
l10n_mx_wbl_dangerous_material_2315,2315,DIFENILOS POLICLORADOS LIQUIDOS,9
l10n_mx_wbl_dangerous_material_2316,2316,CUPROCIANURO DE SODIO SOLIDO,6.1
l10n_mx_wbl_dangerous_material_2317,2317,CUPROCIANURO DE SODIO EN SOLUCION,6.1
l10n_mx_wbl_dangerous_material_2318,2318,HIDROSULFURO DE SODIO (SULFHIDRATO SODIO) con menos de 25% de agua de cristalización,4.2
l10n_mx_wbl_dangerous_material_2319,2319,"HIDROCARBUROS TERPENICOS, N.E.P.",3
l10n_mx_wbl_dangerous_material_2320,2320,TETRAETILENPENTAMINA,8
l10n_mx_wbl_dangerous_material_2321,2321,TRICLOROBENCENOS LIQUIDOS,6.1
l10n_mx_wbl_dangerous_material_2322,2322,TRICLOROBUTENO,6.1
l10n_mx_wbl_dangerous_material_2323,2323,FOSFITO TRIETILICO,3
l10n_mx_wbl_dangerous_material_2324,2324,TRIISOBUTILENO,3
l10n_mx_wbl_dangerous_material_2325,2325,"1,3,5-TRIMETILBENCENO",3
l10n_mx_wbl_dangerous_material_2326,2326,TRIMETILCICLOHEXILAMINA,8
l10n_mx_wbl_dangerous_material_2327,2327,TRIMETILHEXAMETILENDIAMINAS,8
l10n_mx_wbl_dangerous_material_2328,2328,DIISOCIANATO TRIMETILHEXAMETILENO,6.1
l10n_mx_wbl_dangerous_material_2329,2329,FOSFITO DE TRIMETILO,3
l10n_mx_wbl_dangerous_material_2330,2330,UNDECANO,3
l10n_mx_wbl_dangerous_material_2331,2331,CLORURO DE ZINC ANHIDRO,8
l10n_mx_wbl_dangerous_material_2332,2332,ACETALDOXIMA,3
l10n_mx_wbl_dangerous_material_2333,2333,ACETATO DE ALILO,3
l10n_mx_wbl_dangerous_material_2334,2334,ALILAMINA,6.1
l10n_mx_wbl_dangerous_material_2335,2335,ALIL ETIL ETER,3
l10n_mx_wbl_dangerous_material_2336,2336,FORMIATO DE ALILO,3
l10n_mx_wbl_dangerous_material_2337,2337,FENILMERCAPTANO,6.1
l10n_mx_wbl_dangerous_material_2338,2338,BENZOTRIFLUORURO,3
l10n_mx_wbl_dangerous_material_2339,2339,2-BROMOBUTANO,3
l10n_mx_wbl_dangerous_material_2340,2340,2-BROMOETIL ETIL ETER,3
l10n_mx_wbl_dangerous_material_2341,2341,1-BROMO-3-METILBUTANO,3
l10n_mx_wbl_dangerous_material_2342,2342,BROMOMETILPROPANOS,3
l10n_mx_wbl_dangerous_material_2343,2343,2-BROMOPENTANO,3
l10n_mx_wbl_dangerous_material_2344,2344,BROMOPROPANOS,3
l10n_mx_wbl_dangerous_material_2345,2345,3-BROMOPROPINO,3
l10n_mx_wbl_dangerous_material_2346,2346,BUTANODIONA,3
l10n_mx_wbl_dangerous_material_2347,2347,BUTILMERCAPTANO,3
l10n_mx_wbl_dangerous_material_2348,2348,ACRILATOS DE BUTILO ESTABILIZADOS,3
l10n_mx_wbl_dangerous_material_2350,2350,BUTIL METIL ETER,3
l10n_mx_wbl_dangerous_material_2351,2351,NITRITOS DE BUTILO,3
l10n_mx_wbl_dangerous_material_2352,2352,BUTIL VINIL ETER ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_2353,2353,CLORURO DE BUTIRILO,3
l10n_mx_wbl_dangerous_material_2354,2354,CLOROMETIL ETIL ETER,3
l10n_mx_wbl_dangerous_material_2356,2356,2-CLOROPROPANO,3
l10n_mx_wbl_dangerous_material_2357,2357,CICLOHEXILAMINA,8
l10n_mx_wbl_dangerous_material_2358,2358,CICLOOCTATETRAENO,3
l10n_mx_wbl_dangerous_material_2359,2359,DIALILAMINA,3
l10n_mx_wbl_dangerous_material_2360,2360,ETER DIALILICO,3
l10n_mx_wbl_dangerous_material_2361,2361,DIISOBUTILAMINA,3
l10n_mx_wbl_dangerous_material_2362,2362,"1,1-DICLOROETANO",3
l10n_mx_wbl_dangerous_material_2363,2363,ETILMERCAPTANO,3
l10n_mx_wbl_dangerous_material_2364,2364,n-PROPILBENCENO,3
l10n_mx_wbl_dangerous_material_2366,2366,CARBONATO DE DIETILO,3
l10n_mx_wbl_dangerous_material_2367,2367,alfa-METILVALERALDEHIDO,3
l10n_mx_wbl_dangerous_material_2368,2368,alfa-PINENO,3
l10n_mx_wbl_dangerous_material_2370,2370,1-HEXENO,3
l10n_mx_wbl_dangerous_material_2371,2371,ISOPENTENOS,3
l10n_mx_wbl_dangerous_material_2372,2372,"1,2-DI-(DIMETILAMINO) ETANO",3
l10n_mx_wbl_dangerous_material_2373,2373,DIETOXIMETANO,3
l10n_mx_wbl_dangerous_material_2374,2374,"3,3-DIETOXIPROPENO",3
l10n_mx_wbl_dangerous_material_2375,2375,SULFURO DE DIETILO,3
l10n_mx_wbl_dangerous_material_2376,2376,"2,3-DIHIDROPIRANO",3
l10n_mx_wbl_dangerous_material_2377,2377,"1,1-DIMETOXIETANO",3
l10n_mx_wbl_dangerous_material_2378,2378,2-DIMETILAMINOACETONITRILO,3
l10n_mx_wbl_dangerous_material_2379,2379,"1,3-DIMETILBUTILAMINA",3
l10n_mx_wbl_dangerous_material_2380,2380,DIMETILDIETOXISILANO,3
l10n_mx_wbl_dangerous_material_2381,2381,DISULFURO DE DIMETILO,3
l10n_mx_wbl_dangerous_material_2382,2382,DIMETILHIDRAZINA SIMETRICA,6.1
l10n_mx_wbl_dangerous_material_2383,2383,DIPROPILAMINA,3
l10n_mx_wbl_dangerous_material_2384,2384,ETER DI-n-PROPILICO,3
l10n_mx_wbl_dangerous_material_2385,2385,ISOBUTIRATO DE ETILO,3
l10n_mx_wbl_dangerous_material_2386,2386,1-ETILPIPERIDINA,3
l10n_mx_wbl_dangerous_material_2387,2387,FLUOROBENCENO,3
l10n_mx_wbl_dangerous_material_2388,2388,FLUOROTOLUENOS,3
l10n_mx_wbl_dangerous_material_2389,2389,FURANO,3
l10n_mx_wbl_dangerous_material_2390,2390,2-YODOBUTANO,3
l10n_mx_wbl_dangerous_material_2391,2391,YODOMETILPROPANOS,3
l10n_mx_wbl_dangerous_material_2392,2392,YODOPROPANOS,3
l10n_mx_wbl_dangerous_material_2393,2393,FORMIATO DE ISOBUTILO,3
l10n_mx_wbl_dangerous_material_2394,2394,PROPIONATO DE ISOBUTILO,3
l10n_mx_wbl_dangerous_material_2395,2395,CLORURO DE ISOBUTIRILO,3
l10n_mx_wbl_dangerous_material_2396,2396,METACRILALDEHIDO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_2397,2397,3-METIL-2-BUTANONA,3
l10n_mx_wbl_dangerous_material_2398,2398,METIL-terc-BUTILETER,3
l10n_mx_wbl_dangerous_material_2399,2399,1-METILPIPERIDINA,3
l10n_mx_wbl_dangerous_material_2400,2400,ISOVALERATO DE METILO,3
l10n_mx_wbl_dangerous_material_2401,2401,PIPERIDINA,8
l10n_mx_wbl_dangerous_material_2402,2402,PROPANOTIOLES,3
l10n_mx_wbl_dangerous_material_2403,2403,ACETATO DE ISOPROPENILO,3
l10n_mx_wbl_dangerous_material_2404,2404,PROPIONITRILO,3
l10n_mx_wbl_dangerous_material_2405,2405,BUTIRATO DE ISOPROPILO,3
l10n_mx_wbl_dangerous_material_2406,2406,ISOBUTIRATO DE ISOPROPILO,3
l10n_mx_wbl_dangerous_material_2407,2407,CLOROFORMIATO DE ISOPROPILO,6.1
l10n_mx_wbl_dangerous_material_2409,2409,PROPIONATO DE ISOPROPILO,3
l10n_mx_wbl_dangerous_material_2410,2410,"1,2,3,6-TETRAHIDROPIRIDINA",3
l10n_mx_wbl_dangerous_material_2411,2411,BUTIRONITRILO,3
l10n_mx_wbl_dangerous_material_2412,2412,TETRAHIDROTIOFENO,3
l10n_mx_wbl_dangerous_material_2413,2413,ORTOTITANATO TETRAPROPILICO,3
l10n_mx_wbl_dangerous_material_2414,2414,TIOFENO,3
l10n_mx_wbl_dangerous_material_2416,2416,BORATO DE TRIMETILO,3
l10n_mx_wbl_dangerous_material_2417,2417,FLUORURO DE CARBONILO,2.3
l10n_mx_wbl_dangerous_material_2418,2418,TETRAFLUORURO DE AZUFRE,2.3
l10n_mx_wbl_dangerous_material_2419,2419,BROMOTRIFLUORETILENO,2.1
l10n_mx_wbl_dangerous_material_2420,2420,HEXAFLUOROACETONA,2.3
l10n_mx_wbl_dangerous_material_2421,2421,TRIOXIDO DE NITROGENO,2.3
l10n_mx_wbl_dangerous_material_2422,2422,2-OCTAFLUOBUTENO (GAS REFRIGERANTE R 1318),2.2
l10n_mx_wbl_dangerous_material_2424,2424,OCTAFLUOROPROPANO (GAS REFRIGERANTE R 218),2.2
l10n_mx_wbl_dangerous_material_2426,2426,NITRATO DE AMONIO LIQUIDO (en solución concentrada caliente),5.1
l10n_mx_wbl_dangerous_material_2427,2427,CLORATO DE POTASIO EN SOLUCION ACUOSA,5.1
l10n_mx_wbl_dangerous_material_2428,2428,CLORATO DE SODIO EN SOLUCION ACUOSA,5.1
l10n_mx_wbl_dangerous_material_2429,2429,CLORATO DE CALCIO EN SOLUCION ACUOSA,5.1
l10n_mx_wbl_dangerous_material_2430,2430,"ALQUILFENOLES SOLIDOS, N.E.P. (incluidos los homólogos C2-C12)",8
l10n_mx_wbl_dangerous_material_2431,2431,ANISIDINAS,6.1
l10n_mx_wbl_dangerous_material_2432,2432,"N,N-DIETILANILINA",6.1
l10n_mx_wbl_dangerous_material_2433,2433,CLORONITROTOLUENOS LIQUIDOS,6.1
l10n_mx_wbl_dangerous_material_2434,2434,DIBENCILDICLOROSILANO,8
l10n_mx_wbl_dangerous_material_2435,2435,ETILFENILDICLOROSILANO,8
l10n_mx_wbl_dangerous_material_2436,2436,ACIDO TIOACETICO,3
l10n_mx_wbl_dangerous_material_2437,2437,METILFENILDICLOROSILANO,8
l10n_mx_wbl_dangerous_material_2438,2438,CLORURO DE TRIMETILACETILO,6.1
l10n_mx_wbl_dangerous_material_2439,2439,HIDROGENODIFLUORURO DE SODIO,8
l10n_mx_wbl_dangerous_material_2440,2440,CLORURO ESTANICO PENTAHIDRATADO,8
l10n_mx_wbl_dangerous_material_2441,2441,"TRICLORURO DE TITANIO PIROFORICO, o TRICLORURO DE TITANIO PIROFORICO EN MEZCLA",4.2
l10n_mx_wbl_dangerous_material_2442,2442,CLORURO DE TRICLOROACETILO,8
l10n_mx_wbl_dangerous_material_2443,2443,OXITRICLORURO DE VANADIO,8
l10n_mx_wbl_dangerous_material_2444,2444,TETRACLORURO DE VANADIO,8
l10n_mx_wbl_dangerous_material_2446,2446,NITROCRESOLES SOLIDO,6.1
l10n_mx_wbl_dangerous_material_2447,2447,FOSFORO BLANCO FUNDIDO,4.2
l10n_mx_wbl_dangerous_material_2448,2448,AZUFRE FUNDIDO,4.1
l10n_mx_wbl_dangerous_material_2451,2451,TRIFLUORURO DE NITROGENO,2.2
l10n_mx_wbl_dangerous_material_2452,2452,ETILACETILENO ESTABILIZADO,2.1
l10n_mx_wbl_dangerous_material_2453,2453,FLUORURO DE ETILO (GAS REFRIGERANTE R 161),2.1
l10n_mx_wbl_dangerous_material_2454,2454,FLUORURO DE METILO (GAS REFRIGERANTE R 41),2.1
l10n_mx_wbl_dangerous_material_2455,2455,NITRITO DE METILO,2.2
l10n_mx_wbl_dangerous_material_2456,2456,2-CLOROPROPENO,3
l10n_mx_wbl_dangerous_material_2457,2457,"2,3-DIMETILBUTANO",3
l10n_mx_wbl_dangerous_material_2458,2458,HEXADIENO,3
l10n_mx_wbl_dangerous_material_2459,2459,2-METIL-1-BUTENO,3
l10n_mx_wbl_dangerous_material_2460,2460,2-METIL-2-BUTENO,3
